station,start_at,end_at,path,start_time,end_time,start_date,start_hour,start_mn
2,2022-04-08T12:41:46,2022-04-08T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch2_main_20220408124146_20220408140001.mp4,2022-04-08 12:41:46,2022-04-08 14:00:01,2022-04-08,12,41
10,2022-04-10T15:00:09,2022-04-10T16:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch10_main_20220410150009_20220410160009.mp4,2022-04-10 15:00:09,2022-04-10 16:00:09,2022-04-10,15,0
9,2022-04-05T06:00:00,2022-04-05T07:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220405060000_20220405070008.mp4,2022-04-05 06:00:00,2022-04-05 07:00:08,2022-04-05,6,0
1,2022-04-08T06:00:00,2022-04-08T07:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch1_main_20220408060000_20220408070000.mp4,2022-04-08 06:00:00,2022-04-08 07:00:00,2022-04-08,6,0
9,2022-04-06T07:00:08,2022-04-06T08:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220406070008_20220406080008.mp4,2022-04-06 07:00:08,2022-04-06 08:00:08,2022-04-06,7,0
9,2022-04-10T18:00:08,2022-04-10T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220410180008_20220410190008.mp4,2022-04-10 18:00:08,2022-04-10 19:00:08,2022-04-10,18,0
10,2022-04-08T07:00:09,2022-04-08T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch10_main_20220408070009_20220408080009.mp4,2022-04-08 07:00:09,2022-04-08 08:00:09,2022-04-08,7,0
10,2022-04-08T12:41:46,2022-04-08T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch10_main_20220408124146_20220408140009.mp4,2022-04-08 12:41:46,2022-04-08 14:00:09,2022-04-08,12,41
2,2022-04-10T19:00:01,2022-04-10T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch2_main_20220410190001_20220410200001.mp4,2022-04-10 19:00:01,2022-04-10 20:00:01,2022-04-10,19,0
1,2022-04-06T20:00:00,2022-04-06T21:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch1_main_20220406200000_20220406210000.mp4,2022-04-06 20:00:00,2022-04-06 21:00:00,2022-04-06,20,0
2,2022-04-05T20:00:01,2022-04-05T21:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch2_main_20220405200001_20220405210001.mp4,2022-04-05 20:00:01,2022-04-05 21:00:01,2022-04-05,20,0
1,2022-04-05T11:00:00,2022-04-05T12:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch1_main_20220405110000_20220405120000.mp4,2022-04-05 11:00:00,2022-04-05 12:00:00,2022-04-05,11,0
2,2022-04-06T11:00:01,2022-04-06T12:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch2_main_20220406110001_20220406120001.mp4,2022-04-06 11:00:01,2022-04-06 12:00:01,2022-04-06,11,0
10,2022-04-05T21:00:09,2022-04-05T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch10_main_20220405210009_20220405220000.mp4,2022-04-05 21:00:09,2022-04-05 22:00:00,2022-04-05,21,0
2,2022-04-06T20:00:01,2022-04-06T21:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch2_main_20220406200001_20220406210001.mp4,2022-04-06 20:00:01,2022-04-06 21:00:01,2022-04-06,20,0
1,2022-04-05T20:00:00,2022-04-05T21:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch1_main_20220405200000_20220405210000.mp4,2022-04-05 20:00:00,2022-04-05 21:00:00,2022-04-05,20,0
10,2022-04-07T10:00:09,2022-04-07T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch10_main_20220407100009_20220407110009.mp4,2022-04-07 10:00:09,2022-04-07 11:00:09,2022-04-07,10,0
10,2022-04-06T21:00:09,2022-04-06T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch10_main_20220406210009_20220406220000.mp4,2022-04-06 21:00:09,2022-04-06 22:00:00,2022-04-06,21,0
2,2022-04-05T11:00:01,2022-04-05T12:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch2_main_20220405110001_20220405120001.mp4,2022-04-05 11:00:01,2022-04-05 12:00:01,2022-04-05,11,0
1,2022-04-06T11:00:00,2022-04-06T12:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch1_main_20220406110000_20220406120000.mp4,2022-04-06 11:00:00,2022-04-06 12:00:00,2022-04-06,11,0
9,2022-04-09T10:00:08,2022-04-09T11:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220409100008_20220409110008.mp4,2022-04-09 10:00:08,2022-04-09 11:00:08,2022-04-09,10,0
9,2022-04-06T06:00:00,2022-04-06T07:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220406060000_20220406070008.mp4,2022-04-06 06:00:00,2022-04-06 07:00:08,2022-04-06,6,0
1,2022-04-10T19:00:00,2022-04-10T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch1_main_20220410190000_20220410200000.mp4,2022-04-10 19:00:00,2022-04-10 20:00:00,2022-04-10,19,0
9,2022-04-05T07:00:08,2022-04-05T08:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220405070008_20220405080008.mp4,2022-04-05 07:00:08,2022-04-05 08:00:08,2022-04-05,7,0
1,2022-04-07T11:00:00,2022-04-07T12:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch1_main_20220407110000_20220407120000.mp4,2022-04-07 11:00:00,2022-04-07 12:00:00,2022-04-07,11,0
9,2022-04-08T10:00:08,2022-04-08T11:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220408100008_20220408110008.mp4,2022-04-08 10:00:08,2022-04-08 11:00:08,2022-04-08,10,0
10,2022-04-06T10:00:09,2022-04-06T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch10_main_20220406100009_20220406110009.mp4,2022-04-06 10:00:09,2022-04-06 11:00:09,2022-04-06,10,0
2,2022-04-10T14:00:01,2022-04-10T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch2_main_20220410140001_20220410150001.mp4,2022-04-10 14:00:01,2022-04-10 15:00:01,2022-04-10,14,0
9,2022-04-07T06:00:00,2022-04-07T07:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220407060000_20220407070008.mp4,2022-04-07 06:00:00,2022-04-07 07:00:08,2022-04-07,6,0
9,2022-02-23T08:00:08,2022-02-23T09:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220223080008_20220223090008.mp4,2022-02-23 08:00:08,2022-02-23 09:00:08,2022-02-23,8,0
1,2022-02-24T11:00:00,2022-02-24T11:41:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220224110000_20220224114101.mp4,2022-02-24 11:00:00,2022-02-24 11:41:01,2022-02-24,11,0
1,2022-02-25T21:00:00,2022-02-25T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220225210000_20220225220000.mp4,2022-02-25 21:00:00,2022-02-25 22:00:00,2022-02-25,21,0
2,2022-02-25T10:00:01,2022-02-25T11:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220225100001_20220225110001.mp4,2022-02-25 10:00:01,2022-02-25 11:00:01,2022-02-25,10,0
1,2022-02-26T10:00:00,2022-02-26T11:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226100000_20220226110000.mp4,2022-02-26 10:00:00,2022-02-26 11:00:00,2022-02-26,10,0
9,2022-02-22T08:00:08,2022-02-22T09:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220222080008_20220222090008.mp4,2022-02-22 08:00:08,2022-02-22 09:00:08,2022-02-22,8,0
10,2022-02-22T11:00:09,2022-02-22T12:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220222110009_20220222120009.mp4,2022-02-22 11:00:09,2022-02-22 12:00:09,2022-02-22,11,0
1,2022-02-27T10:00:00,2022-02-27T11:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220227100000_20220227110000.mp4,2022-02-27 10:00:00,2022-02-27 11:00:00,2022-02-27,10,0
2,2022-02-24T10:00:01,2022-02-24T11:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224100001_20220224110001.mp4,2022-02-24 10:00:01,2022-02-24 11:00:01,2022-02-24,10,0
1,2022-02-24T21:00:00,2022-02-24T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220224210000_20220224220000.mp4,2022-02-24 21:00:00,2022-02-24 22:00:00,2022-02-24,21,0
2,2022-02-27T10:00:01,2022-02-27T11:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227100001_20220227110001.mp4,2022-02-27 10:00:01,2022-02-27 11:00:01,2022-02-27,10,0
1,2022-02-24T10:00:00,2022-02-24T11:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220224100000_20220224110000.mp4,2022-02-24 10:00:00,2022-02-24 11:00:00,2022-02-24,10,0
1,2022-02-27T21:00:00,2022-02-27T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220227210000_20220227220000.mp4,2022-02-27 21:00:00,2022-02-27 22:00:00,2022-02-27,21,0
9,2022-02-22T12:00:08,2022-02-22T13:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220222120008_20220222130008.mp4,2022-02-22 12:00:08,2022-02-22 13:00:08,2022-02-22,12,0
10,2022-02-22T20:00:09,2022-02-22T21:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220222200009_20220222210009.mp4,2022-02-22 20:00:09,2022-02-22 21:00:09,2022-02-22,20,0
9,2022-02-23T09:00:08,2022-02-23T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220223090008_20220223100008.mp4,2022-02-23 09:00:08,2022-02-23 10:00:08,2022-02-23,9,0
1,2022-02-26T21:00:00,2022-02-26T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226210000_20220226220000.mp4,2022-02-26 21:00:00,2022-02-26 22:00:00,2022-02-26,21,0
10,2022-02-26T11:41:06,2022-02-26T13:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220226114106_20220226130009.mp4,2022-02-26 11:41:06,2022-02-26 13:00:09,2022-02-26,11,41
1,2022-02-25T10:00:00,2022-02-25T11:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220225100000_20220225110000.mp4,2022-02-25 10:00:00,2022-02-25 11:00:00,2022-02-25,10,0
2,2022-02-26T10:00:01,2022-02-26T11:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226100001_20220226110001.mp4,2022-02-26 10:00:01,2022-02-26 11:00:01,2022-02-26,10,0
9,2022-02-22T09:00:08,2022-02-22T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220222090008_20220222100008.mp4,2022-02-22 09:00:08,2022-02-22 10:00:08,2022-02-22,9,0
10,2022-02-23T20:00:09,2022-02-23T21:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220223200009_20220223210009.mp4,2022-02-23 20:00:09,2022-02-23 21:00:09,2022-02-23,20,0
1,2022-02-23T10:00:00,2022-02-23T11:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220223100000_20220223110000.mp4,2022-02-23 10:00:00,2022-02-23 11:00:00,2022-02-23,10,0
9,2022-02-25T12:00:08,2022-02-25T13:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220225120008_20220225130008.mp4,2022-02-25 12:00:08,2022-02-25 13:00:08,2022-02-25,12,0
9,2022-02-26T08:00:08,2022-02-26T09:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220226080008_20220226090008.mp4,2022-02-26 08:00:08,2022-02-26 09:00:08,2022-02-26,8,0
10,2022-02-25T20:00:09,2022-02-25T21:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220225200009_20220225210009.mp4,2022-02-25 20:00:09,2022-02-25 21:00:09,2022-02-25,20,0
9,2022-02-24T09:00:08,2022-02-24T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220224090008_20220224100008.mp4,2022-02-24 09:00:08,2022-02-24 10:00:08,2022-02-24,9,0
2,2022-02-23T11:00:01,2022-02-23T11:41:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223110001_20220223114100.mp4,2022-02-23 11:00:01,2022-02-23 11:41:00,2022-02-23,11,0
1,2022-02-22T10:00:00,2022-02-22T11:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220222100000_20220222110000.mp4,2022-02-22 10:00:00,2022-02-22 11:00:00,2022-02-22,10,0
10,2022-02-27T11:00:09,2022-02-27T12:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220227110009_20220227120009.mp4,2022-02-27 11:00:09,2022-02-27 12:00:09,2022-02-27,11,0
9,2022-02-25T09:00:08,2022-02-25T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220225090008_20220225100008.mp4,2022-02-25 09:00:08,2022-02-25 10:00:08,2022-02-25,9,0
10,2022-02-24T20:00:09,2022-02-24T21:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220224200009_20220224210009.mp4,2022-02-24 20:00:09,2022-02-24 21:00:09,2022-02-24,20,0
9,2022-02-27T08:00:08,2022-02-27T09:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220227080008_20220227090008.mp4,2022-02-27 08:00:08,2022-02-27 09:00:08,2022-02-27,8,0
2,2022-02-26T11:41:06,2022-02-26T13:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226114106_20220226130001.mp4,2022-02-26 11:41:06,2022-02-26 13:00:01,2022-02-26,11,41
9,2022-02-26T09:00:08,2022-02-26T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220226090008_20220226100008.mp4,2022-02-26 09:00:08,2022-02-26 10:00:08,2022-02-26,9,0
9,2022-02-24T08:00:08,2022-02-24T09:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220224080008_20220224090008.mp4,2022-02-24 08:00:08,2022-02-24 09:00:08,2022-02-24,8,0
10,2022-02-27T20:00:09,2022-02-27T21:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220227200009_20220227210009.mp4,2022-02-27 20:00:09,2022-02-27 21:00:09,2022-02-27,20,0
9,2022-02-27T12:00:08,2022-02-27T13:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220227120008_20220227130008.mp4,2022-02-27 12:00:08,2022-02-27 13:00:08,2022-02-27,12,0
1,2022-02-22T21:00:00,2022-02-22T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220222210000_20220222220000.mp4,2022-02-22 21:00:00,2022-02-22 22:00:00,2022-02-22,21,0
2,2022-02-22T10:00:01,2022-02-22T11:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220222100001_20220222110001.mp4,2022-02-22 10:00:01,2022-02-22 11:00:01,2022-02-22,10,0
10,2022-02-26T20:00:09,2022-02-26T21:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220226200009_20220226210009.mp4,2022-02-26 20:00:09,2022-02-26 21:00:09,2022-02-26,20,0
9,2022-02-25T08:00:08,2022-02-25T09:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220225080008_20220225090008.mp4,2022-02-25 08:00:08,2022-02-25 09:00:08,2022-02-25,8,0
10,2022-02-25T11:00:09,2022-02-25T12:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220225110009_20220225120009.mp4,2022-02-25 11:00:09,2022-02-25 12:00:09,2022-02-25,11,0
9,2022-02-27T09:00:08,2022-02-27T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220227090008_20220227100008.mp4,2022-02-27 09:00:08,2022-02-27 10:00:08,2022-02-27,9,0
2,2022-02-23T10:00:01,2022-02-23T11:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223100001_20220223110001.mp4,2022-02-23 10:00:01,2022-02-23 11:00:01,2022-02-23,10,0
1,2022-02-23T21:00:00,2022-02-23T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220223210000_20220223220000.mp4,2022-02-23 21:00:00,2022-02-23 22:00:00,2022-02-23,21,0
10,2022-02-22T08:00:09,2022-02-22T09:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220222080009_20220222090009.mp4,2022-02-22 08:00:09,2022-02-22 09:00:09,2022-02-22,8,0
9,2022-02-22T11:00:08,2022-02-22T12:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220222110008_20220222120008.mp4,2022-02-22 11:00:08,2022-02-22 12:00:08,2022-02-22,11,0
2,2022-02-22T07:00:01,2022-02-22T08:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220222070001_20220222080001.mp4,2022-02-22 07:00:01,2022-02-22 08:00:01,2022-02-22,7,0
2,2022-02-27T13:00:01,2022-02-27T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227130001_20220227140001.mp4,2022-02-27 13:00:01,2022-02-27 14:00:01,2022-02-27,13,0
1,2022-02-24T13:00:00,2022-02-24T14:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220224130000_20220224140000.mp4,2022-02-24 13:00:00,2022-02-24 14:00:00,2022-02-24,13,0
10,2022-02-23T08:00:09,2022-02-23T09:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220223080009_20220223090009.mp4,2022-02-23 08:00:09,2022-02-23 09:00:09,2022-02-23,8,0
1,2022-02-25T13:00:00,2022-02-25T14:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220225130000_20220225140000.mp4,2022-02-25 13:00:00,2022-02-25 14:00:00,2022-02-25,13,0
2,2022-02-23T07:00:01,2022-02-23T08:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223070001_20220223080001.mp4,2022-02-23 07:00:01,2022-02-23 08:00:01,2022-02-23,7,0
2,2022-02-26T13:00:01,2022-02-26T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226130001_20220226140001.mp4,2022-02-26 13:00:01,2022-02-26 14:00:01,2022-02-26,13,0
2,2022-02-25T13:00:01,2022-02-25T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220225130001_20220225140001.mp4,2022-02-25 13:00:01,2022-02-25 14:00:01,2022-02-25,13,0
1,2022-02-23T07:00:00,2022-02-23T08:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220223070000_20220223080000.mp4,2022-02-23 07:00:00,2022-02-23 08:00:00,2022-02-23,7,0
1,2022-02-26T13:00:00,2022-02-26T14:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226130000_20220226140000.mp4,2022-02-26 13:00:00,2022-02-26 14:00:00,2022-02-26,13,0
10,2022-02-22T09:00:09,2022-02-22T10:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220222090009_20220222100009.mp4,2022-02-22 09:00:09,2022-02-22 10:00:09,2022-02-22,9,0
9,2022-02-23T20:00:08,2022-02-23T21:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220223200008_20220223210008.mp4,2022-02-23 20:00:08,2022-02-23 21:00:08,2022-02-23,20,0
1,2022-02-22T07:00:00,2022-02-22T08:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220222070000_20220222080000.mp4,2022-02-22 07:00:00,2022-02-22 08:00:00,2022-02-22,7,0
1,2022-02-27T13:00:00,2022-02-27T14:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220227130000_20220227140000.mp4,2022-02-27 13:00:00,2022-02-27 14:00:00,2022-02-27,13,0
2,2022-02-24T13:00:01,2022-02-24T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4,2022-02-24 13:00:01,2022-02-24 14:00:01,2022-02-24,13,0
10,2022-02-22T12:00:09,2022-02-22T13:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220222120009_20220222130009.mp4,2022-02-22 12:00:09,2022-02-22 13:00:09,2022-02-22,12,0
9,2022-02-22T20:00:08,2022-02-22T21:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220222200008_20220222210008.mp4,2022-02-22 20:00:08,2022-02-22 21:00:08,2022-02-22,20,0
10,2022-02-23T09:00:09,2022-02-23T10:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220223090009_20220223100009.mp4,2022-02-23 09:00:09,2022-02-23 10:00:09,2022-02-23,9,0
1,2022-02-24T07:00:00,2022-02-24T08:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220224070000_20220224080000.mp4,2022-02-24 07:00:00,2022-02-24 08:00:00,2022-02-24,7,0
2,2022-02-27T07:00:01,2022-02-27T08:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227070001_20220227080001.mp4,2022-02-27 07:00:01,2022-02-27 08:00:01,2022-02-27,7,0
2,2022-02-22T13:00:01,2022-02-22T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220222130001_20220222140001.mp4,2022-02-22 13:00:01,2022-02-22 14:00:01,2022-02-22,13,0
10,2022-02-25T09:00:09,2022-02-25T10:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220225090009_20220225100009.mp4,2022-02-25 09:00:09,2022-02-25 10:00:09,2022-02-25,9,0
9,2022-02-27T11:00:08,2022-02-27T12:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220227110008_20220227120008.mp4,2022-02-27 11:00:08,2022-02-27 12:00:08,2022-02-27,11,0
9,2022-02-24T20:00:08,2022-02-24T21:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220224200008_20220224210008.mp4,2022-02-24 20:00:08,2022-02-24 21:00:08,2022-02-24,20,0
10,2022-02-27T08:00:09,2022-02-27T09:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220227080009_20220227090009.mp4,2022-02-27 08:00:09,2022-02-27 09:00:09,2022-02-27,8,0
10,2022-02-25T12:00:09,2022-02-25T13:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220225120009_20220225130009.mp4,2022-02-25 12:00:09,2022-02-25 13:00:09,2022-02-25,12,0
2,2022-02-26T07:00:01,2022-02-26T08:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226070001_20220226080001.mp4,2022-02-26 07:00:01,2022-02-26 08:00:01,2022-02-26,7,0
2,2022-02-23T13:00:01,2022-02-23T14:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223130001_20220223140001.mp4,2022-02-23 13:00:01,2022-02-23 14:00:01,2022-02-23,13,0
1,2022-02-25T07:00:00,2022-02-25T08:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220225070000_20220225080000.mp4,2022-02-25 07:00:00,2022-02-25 08:00:00,2022-02-25,7,0
10,2022-02-26T08:00:09,2022-02-26T09:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220226080009_20220226090009.mp4,2022-02-26 08:00:09,2022-02-26 09:00:09,2022-02-26,8,0
9,2022-02-25T20:00:08,2022-02-25T21:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220225200008_20220225210008.mp4,2022-02-25 20:00:08,2022-02-25 21:00:08,2022-02-25,20,0
